Date,Type,Ticker,ISIN,Name,Asset Type,Shares,Price,Total,Fees,Currency,Source
2025-05-13 00:00:00,TransferOut,,,,Unknown,3.43,1.0,3.43,0.0,EUR,Unknown
2025-05-13 00:00:00,TransferOut,,,,Unknown,26.98,1.0,26.98,0.0,EUR,Unknown
2025-05-14 00:00:00,TransferIn,,,,Unknown,5.0,1.0,5.0,0.0,EUR,Unknown
2025-05-14 00:00:00,Dividend,HOEGF,,Höegh Autoliners,Stock,224.0,0.74,165.65,0.0,EUR,Unknown
2025-05-14 00:00:00,TransferOut,,,,Unknown,5.0,1.0,5.0,0.0,EUR,Unknown
2025-05-15 00:00:00,TransferOut,,,,Unknown,258.26,1.0,258.26,0.0,EUR,Unknown
2025-05-15 00:00:00,TransferIn,,,,Unknown,248.26,1.0,248.26,0.0,EUR,Unknown
2025-05-15 00:00:00,Buy,INPOF,,InPost,Stock,15.0,15.4,-231.0,1.0,EUR,Unknown
2025-05-15 00:00:00,TransferOut,,,,Unknown,17.09,1.0,17.09,0.0,EUR,Unknown
2025-05-15 00:00:00,Sell,YASKF,,Yaskawa Electric,Stock,0.324854,20.62,6.7,0.0,EUR,Unknown
2025-05-15 00:00:00,Sell,YASKF,,Yaskawa Electric,Stock,1.0,20.64,20.64,1.0,EUR,Unknown
2025-05-16 00:00:00,TransferOut,,,,Unknown,124.24,1.0,124.24,0.0,EUR,Unknown
2025-05-16 00:00:00,Buy,VTTGF,,VAT,Stock,0.058105,344.2,-20.0,0.0,EUR,Unknown
2025-05-16 00:00:00,Buy,GOOGL,,Alphabet 'A',Stock,0.066515,150.34,-10.0,0.0,EUR,Unknown
2025-05-16 00:00:00,Buy,GRAB,,Grab Holdings Limited,Stock,1.084598,4.61,-5.0,0.0,EUR,Unknown
2025-05-16 00:00:00,Buy,RTPPF,,Rio Tinto,Stock,0.179243,55.79,-10.0,0.0,EUR,Unknown
2025-05-16 00:00:00,Buy,KYCCF,,Keyence,Stock,0.025258,395.91,-10.0,0.0,EUR,Unknown
2025-05-16 00:00:00,Buy,CNSWF,,Constellation Software,Stock,0.001531,3265.84,-5.0,0.0,EUR,Unknown
2025-05-16 00:00:00,Buy,SPGI,,S&P Global,Stock,0.01066,469.04,-5.0,0.0,EUR,Unknown
2025-05-16 00:00:00,Buy,SE,,Sea (ADR),Stock,0.034246,146.0,-5.0,0.0,EUR,Unknown
2025-05-16 00:00:00,Buy,CPNG,,Coupang,Stock,0.202306,24.72,-5.0,0.0,EUR,Unknown
2025-05-16 00:00:00,Buy,MSTR,,Strategy,Stock,0.014029,356.4,-5.0,0.0,EUR,Unknown
2025-05-16 00:00:00,Buy,ADYYF,,Adyen,Stock,0.006025,1659.75,-10.0,0.0,EUR,Unknown
2025-05-16 00:00:00,Buy,EADSF,,Airbus,Stock,0.062546,159.88,-10.0,0.0,EUR,Unknown
2025-05-16 00:00:00,Buy,GMAB.CO,,Genmab,Stock,0.112612,177.6,-20.0,0.0,EUR,Unknown
2025-05-16 00:00:00,Buy,ANPDF,,Anta Sports Products,Stock,0.943218,10.6,-10.0,0.0,EUR,Unknown
2025-05-16 00:00:00,Buy,NOVO-B.CO,,Novo Nordisk 'B',Stock,0.664893,60.16,-40.0,0.0,EUR,Unknown
2025-05-16 00:00:00,Buy,BN,,Brookfield Corporation,Stock,0.6996255,35.733333333333334,-25.0,0.0,EUR,Unknown
2025-05-16 00:00:00,Buy,NU,,Nubank,Stock,0.861178,11.61,-10.0,0.0,EUR,Unknown
2025-05-16 00:00:00,Buy,HUBS,,HubSpot,Stock,0.008369,597.44,-5.0,0.0,EUR,Unknown
2025-05-16 00:00:00,Buy,KNSL,,Kinsale Capital,Stock,0.024102,414.9,-10.0,0.0,EUR,Unknown
2025-05-16 00:00:00,Buy,DDOG,,Datadog A,Stock,0.047411,105.46,-5.0,0.0,EUR,Unknown
2025-05-16 00:00:00,Buy,ABLZF,,ABB,Stock,0.098347,50.84,-5.0,0.0,EUR,Unknown
2025-05-16 00:00:00,Buy,PLTR,,Palantir Technologies,Stock,0.043081,116.06,-5.0,0.0,EUR,Unknown
2025-05-16 00:00:00,Buy,RNMBF,,Rheinmetall,Stock,0.002906,1720.58,-5.0,0.0,EUR,Unknown
2025-05-16 00:00:00,Buy,EVGGF,,Evolution Gaming,Stock,0.244857,61.26,-15.0,0.0,EUR,Unknown
2025-05-16 00:00:00,Buy,SPOT,,Spotify Technology,Stock,0.00868,576.04,-5.0,0.0,EUR,Unknown
2025-05-16 00:00:00,Buy,MELI,,Mercado Libre,Stock,0.004286,2333.18,-10.0,0.0,EUR,Unknown
2025-05-16 00:00:00,Buy,ISRG,,Intuitive Surgical,Stock,0.009996,500.2,-5.0,0.0,EUR,Unknown
2025-05-16 00:00:00,Buy,NET,,Cloudflare,Stock,0.035816,139.6,-5.0,0.0,EUR,Unknown
2025-05-16 00:00:00,Buy,US7731221062,,Rocket Lab USA 'A',Stock,0.436109,22.93,-10.0,0.0,EUR,Unknown
2025-05-16 00:00:00,Buy,BRK/B,,Berkshire Hathaway ‘B’,Stock,0.021891,456.81,-10.0,0.0,EUR,Unknown
2025-05-16 00:00:00,Buy,META,,Meta Platforms,Stock,0.017516,570.91,-10.0,0.0,EUR,Unknown
2025-05-16 00:00:00,Buy,BLK,,BlackRock,Stock,0.005652,884.64,-5.0,0.0,EUR,Unknown
2025-05-16 00:00:00,Buy,KSPI,,Kaspi.kz,Stock,0.542005,73.8,-40.0,0.0,EUR,Unknown
2025-05-16 00:00:00,Buy,TOELF,,Tokyo Electron,Stock,0.033978,147.15,-5.0,0.0,EUR,Unknown
2025-05-16 00:00:00,Buy,MRK,,"Merck & Co., Inc.",Stock,0.590841,67.7,-40.0,0.0,EUR,Unknown
2025-05-16 00:00:00,Buy,EUXTF,,Euronext,Stock,0.034153,146.4,-5.0,0.0,EUR,Unknown
2025-05-16 00:00:00,Buy,TGTX,,TG Therapeutics,Stock,0.97688,30.71,-30.0,0.0,EUR,Unknown
2025-05-16 00:00:00,Buy,AMZN,,Amazon,Stock,0.02717,184.03,-5.0,0.0,EUR,Unknown
2025-05-19 00:00:00,TransferIn,,,,Unknown,124.24,1.0,124.24,0.0,EUR,Unknown
2025-05-19 00:00:00,TransferIn,,,,Unknown,20.0,1.0,20.0,0.0,EUR,Unknown
2025-05-19 00:00:00,TransferOut,,,,Unknown,48.0,1.0,48.0,0.0,EUR,Unknown
2025-05-20 00:00:00,Dividend,EVGGF,,Evolution Gaming,Stock,9.0,2.8,25.2,0.0,EUR,Unknown
2025-05-20 00:00:00,Sell,IE00BLRPRL42,,WisdomTree NASDAQ 100 3x Daily Leveraged,Stock,0.592228,187.73,111.18,0.0,EUR,Unknown
2025-05-20 00:00:00,Sell,IE00BLRPRL42,,WisdomTree NASDAQ 100 3x Daily Leveraged,Stock,15.0,187.73,2815.95,1.0,EUR,Unknown
2025-05-20 00:00:00,Buy,ZTS,,Zoetis,Stock,8.0,145.8,-1166.4,1.0,EUR,Unknown
2025-05-20 00:00:00,Buy,BN,,Brookfield Corporation,Stock,15.0,35.333333333333336,-530.0,1.0,EUR,Unknown
2025-05-20 00:00:00,Buy,INPOF,,InPost,Stock,35.0,14.72,-515.2,1.0,EUR,Unknown
2025-05-20 00:00:00,Buy,SOFI,,SoFi Technologies,Stock,30.0,11.94,-358.26,1.0,EUR,Unknown
2025-05-20 00:00:00,Buy,ZETA,,Zeta Global Holdings Corp Class A,Stock,30.0,11.9,-357.0,1.0,EUR,Unknown
2025-05-20 00:00:00,Cost,,,,Unknown,0.0,1.0,0.0,0.0,EUR,Unknown
2025-05-21 00:00:00,TransferOut,,,,Unknown,17.4,1.0,17.4,0.0,EUR,Unknown
2025-05-21 00:00:00,Sell,LI,,Li Auto (ADR),Stock,14.0,25.8,361.2,0.0,EUR,Unknown
2025-05-21 00:00:00,Buy,EVGGF,,Evolution Gaming,Stock,5.0,60.34,-301.7,0.0,EUR,Unknown
2025-05-21 00:00:00,Sell,IE00BLRPRL42,,WisdomTree NASDAQ 100 3x Daily Leveraged,Stock,5.0,188.2,941.0,1.0,EUR,Unknown
2025-05-21 00:00:00,Cost,,,,Unknown,0.0,1.0,0.0,0.0,EUR,Unknown
2025-05-22 00:00:00,TransferOut,,,,Unknown,16.42,1.0,16.42,0.0,EUR,Unknown
2025-05-23 00:00:00,Dividend,JGHAF,,Jungheinrich Vz,Stock,43.0,0.8,34.4,0.0,EUR,Unknown
2025-05-23 00:00:00,Buy,STOHF,,Equinor,Stock,30.0,20.93,-627.9,1.0,EUR,Unknown
2025-05-23 00:00:00,Buy,NU,,Nubank,Stock,35.0,10.57,-370.09,1.0,EUR,Unknown
2025-05-23 00:00:00,Sell,APD,,Air Products & Chemicals Inc.,Stock,0.103007,236.29,24.34,1.0,EUR,Unknown
2025-05-23 00:00:00,Cost,,,,Unknown,0.0,1.0,0.0,0.0,EUR,Unknown
2025-05-26 00:00:00,TransferOut,,,,Unknown,102.47,1.0,102.47,0.0,EUR,Unknown
2025-05-26 00:00:00,TransferIn,,,,Unknown,102.47,1.0,102.47,0.0,EUR,Unknown
2025-05-26 00:00:00,TransferOut,,,,Unknown,48.0,1.0,48.0,0.0,EUR,Unknown
2025-05-27 00:00:00,TransferIn,RKLB,,Rocket Lab 'A',Stock,0.436109,22.93,10.0,0.0,EUR,Unknown
2025-05-27 00:00:00,TransferOut,US7731221062,,Rocket Lab USA 'A',Stock,0.436109,0.0,0.0,0.0,EUR,Unknown
2025-05-28 00:00:00,Dividend,EUXTF,,Euronext,Stock,0.034153,2.93,0.1,0.0,EUR,Unknown
2025-05-28 00:00:00,TransferIn,,,,Unknown,4832.01,1.0,4832.01,0.0,EUR,Unknown
2025-05-28 00:00:00,TransferOut,,,,Unknown,2.5,1.0,2.5,0.0,EUR,Unknown
2025-05-28 00:00:00,TransferIn,,,,Unknown,850.0,1.0,850.0,0.0,EUR,Unknown
2025-05-29 00:00:00,TransferOut,,,,Unknown,2.0,1.0,2.0,0.0,EUR,Unknown
2025-05-29 00:00:00,Buy,CAMRF,,CAMURUS AB Aktie,Stock,10.0,46.66,-466.6,1.0,EUR,Unknown
2025-05-29 00:00:00,Buy,CADLF,,Cadeler,Stock,200.0,4.45,-889.2,1.0,EUR,Unknown
2025-05-29 00:00:00,TransferOut,,,,Unknown,12.05,1.0,12.05,0.0,EUR,Unknown
2025-05-29 00:00:00,TransferOut,,,,Unknown,12.16,1.0,12.16,0.0,EUR,Unknown
2025-05-29 00:00:00,TransferOut,,,,Unknown,13.09,1.0,13.09,0.0,EUR,Unknown
2025-05-29 00:00:00,Buy,AWK,,American Water Works,Stock,8.0,123.9,-991.2,1.0,EUR,Unknown
2025-05-29 00:00:00,TransferIn,,,,Unknown,200.0,1.0,200.0,0.0,EUR,Unknown
2025-05-29 00:00:00,Sell,TOELF,,Tokyo Electron,Stock,0.224963,143.09,32.19,1.0,EUR,Unknown
2025-05-29 00:00:00,TransferOut,,,,Unknown,38.24,1.0,38.24,0.0,EUR,Unknown
2025-05-30 00:00:00,Dividend,MSCI,,MSCI,Stock,2.064409,1.6,3.3,0.0,EUR,Unknown
2025-05-30 00:00:00,TransferOut,,,,Unknown,3.0,1.0,3.0,0.0,EUR,Unknown
2025-05-30 00:00:00,TransferOut,,,,Unknown,8.36,1.0,8.36,0.0,EUR,Unknown
2025-06-01 00:00:00,Interest,,,,Unknown,1.85,1.0,1.85,0.0,EUR,Unknown
2025-06-02 00:00:00,Sell,STOHF,,Equinor,Stock,30.0,20.82,624.6,1.0,EUR,Unknown
2025-06-02 00:00:00,TransferIn,,,,Unknown,4.42,1.0,4.42,0.0,EUR,Unknown
2025-06-02 00:00:00,Buy,GOOGL,,Alphabet 'A',Stock,0.338707,147.62,-50.0,0.0,EUR,Unknown
2025-06-02 00:00:00,Buy,NU,,Nubank,Stock,9.658103,10.35,-100.0,0.0,EUR,Unknown
2025-06-02 00:00:00,Buy,KSPI,,Kaspi.kz,Stock,1.40845,71.0,-100.0,0.0,EUR,Unknown
2025-06-02 00:00:00,Buy,KNSL,,Kinsale Capital,Stock,0.241779,413.6,-100.0,0.0,EUR,Unknown
2025-06-02 00:00:00,Buy,ISRG,,Intuitive Surgical,Stock,0.166475,480.55,-80.0,0.0,EUR,Unknown
2025-06-02 00:00:00,Buy,DKILF,,Daikin Industries,Stock,1.053159,99.7,-105.0,0.0,EUR,Unknown
2025-06-02 00:00:00,Buy,RTPPF,,Rio Tinto,Stock,1.44314,51.97,-75.0,0.0,EUR,Unknown
2025-06-02 00:00:00,Buy,EUXTF,,Euronext,Stock,0.342935,145.8,-50.0,0.0,EUR,Unknown
2025-06-02 00:00:00,Buy,NOVO-B.CO,,Novo Nordisk 'B',Stock,2.059569,63.12,-130.0,0.0,EUR,Unknown
2025-06-02 00:00:00,Buy,WPLCF,,Wise,Stock,5.742725,13.06,-75.0,0.0,EUR,Unknown
2025-06-02 00:00:00,Buy,SMCI,,Super Micro Computer,Stock,1.417635,35.27,-50.0,0.0,EUR,Unknown
2025-06-02 00:00:00,Buy,CCJ,,Cameco,Stock,1.45631,51.5,-75.0,0.0,EUR,Unknown
2025-06-02 00:00:00,Buy,ABLZF,,ABB,Stock,1.51699,49.44,-75.0,0.0,EUR,Unknown
2025-06-02 00:00:00,Buy,RYDAF,,Shell,Stock,1.698369,29.44,-50.0,0.0,EUR,Unknown
2025-06-02 00:00:00,Buy,FTNT,,Fortinet,Stock,0.848896,88.35,-75.0,0.0,EUR,Unknown
2025-06-02 00:00:00,Buy,EVGGF,,Evolution Gaming,Stock,0.833055,60.02,-50.0,0.0,EUR,Unknown
2025-06-02 00:00:00,Buy,JNJ,,Johnson & Johnson,Stock,0.559785,133.98,-75.0,0.0,EUR,Unknown
2025-06-02 00:00:00,Buy,KYCCF,,Keyence,Stock,0.20475,366.3,-75.0,0.0,EUR,Unknown
2025-06-02 00:00:00,Buy,BN,,Brookfield Corporation,Stock,3.0,33.333333333333336,-100.0,0.0,EUR,Unknown
2025-06-02 00:00:00,Buy,NSRGF,,Nestlé,Stock,1.071237,93.35,-100.0,0.0,EUR,Unknown
2025-06-02 00:00:00,Buy,XYL,,XYLEM,Stock,0.685557,109.4,-75.0,0.0,EUR,Unknown
2025-06-02 00:00:00,Buy,TSM,,TSMC (ADR),Stock,0.588928,169.8,-100.0,0.0,EUR,Unknown
2025-06-02 00:00:00,Buy,ANET,,Arista Networks,Stock,0.978473,76.65,-75.0,0.0,EUR,Unknown
2025-06-02 00:00:00,Buy,ZTS,,Zoetis,Stock,0.339305,147.36,-50.0,0.0,EUR,Unknown
2025-06-02 00:00:00,Buy,UBER,,Uber Technologies,Stock,0.685213,72.97,-50.0,0.0,EUR,Unknown
2025-06-02 00:00:00,Buy,VFAWF,,Vanguard FTSE All-World UCITS ETF - USD ACC,Stock,8.1409,127.75,-1040.0,0.0,EUR,Unknown
2025-06-02 00:00:00,Buy,BRK/B,,Berkshire Hathaway ‘B’,Stock,0.228024,438.55,-100.0,0.0,EUR,Unknown
2025-06-02 00:00:00,Buy,MELI,,Mercado Libre,Stock,0.002248,2224.2,-5.0,0.0,EUR,Unknown
2025-06-02 00:00:00,Buy,VFAWF,,Vanguard FTSE All-World UCITS ETF - USD ACC,Stock,0.034598,127.75,-4.42,0.0,EUR,Unknown
2025-06-02 00:00:00,Sell,JGHAF,,Jungheinrich Vz,Stock,43.0,35.2,1513.6,0.99,EUR,Unknown
2025-06-02 00:00:00,Sell,HOEGF,,Höegh Autoliners,Stock,224.0,7.45,1667.68,0.99,EUR,Unknown
2025-06-02 00:00:00,TransferOut,,,,Unknown,450.0,1.0,450.0,0.0,EUR,Unknown
2025-06-02 00:00:00,TransferOut,,,,Unknown,4.68,1.0,4.68,0.0,EUR,Unknown
2025-06-02 00:00:00,Sell,SEZL,,Sezzle Inc.,Stock,12.0,92.2,1106.4,0.99,EUR,Unknown
2025-06-02 00:00:00,TransferOut,,,,Unknown,96.0,1.0,96.0,0.0,EUR,Unknown
2025-06-02 00:00:00,TransferIn,,,,Unknown,170.1,1.0,170.1,0.0,EUR,Unknown
2025-06-02 00:00:00,Sell,POWL,,POWELL INDUSTRIES,Stock,6.0,147.5,885.0,0.99,EUR,Unknown
2025-06-02 00:00:00,Buy,1211.HK,,BYD,Stock,69.0,14.466666666666667,-998.2,0.99,EUR,Unknown
2025-06-02 00:00:00,Cost,,,,Unknown,0.0,1.0,0.0,0.0,EUR,Unknown
2025-06-03 00:00:00,TransferOut,,,,Unknown,56.0,1.0,56.0,0.0,EUR,Unknown
2025-06-03 00:00:00,TransferOut,,,,Unknown,40.0,1.0,40.0,0.0,EUR,Unknown
2025-06-04 00:00:00,TransferOut,,,,Unknown,4186.78,1.0,4186.78,0.0,EUR,Unknown
2025-06-04 00:00:00,TransferIn,,,,Unknown,4186.78,1.0,4186.78,0.0,EUR,Unknown
2025-06-04 00:00:00,Buy,SBS,,Sabesp ADR,Stock,80.0,17.9,-1432.0,1.0,EUR,Unknown
2025-06-04 00:00:00,Buy,AMZN,,Amazon,Stock,6.0,180.66,-1083.96,1.0,EUR,Unknown
2025-06-04 00:00:00,Buy,KSPI,,Kaspi.kz,Stock,10.0,73.8,-738.0,1.0,EUR,Unknown
2025-06-04 00:00:00,Buy,NOVO-B.CO,,Novo Nordisk 'B',Stock,15.0,63.98,-959.7,1.0,EUR,Unknown
2025-06-04 00:00:00,Sell,VFAWF,,Vanguard FTSE All-World UCITS ETF - USD ACC,Stock,16.268093,129.58,2108.02,1.0,EUR,Unknown
2025-06-04 00:00:00,Buy,IE0003XJA0J9,,Amundi Prime All Country World UCITS ETF - USD ACC,Stock,205.0,9.96,-2042.42,1.0,EUR,Unknown
2025-06-05 00:00:00,TransferOut,,,,Unknown,4.47,1.0,4.47,0.0,EUR,Unknown
2025-06-05 00:00:00,TransferIn,,,,Unknown,60.0,1.0,60.0,0.0,EUR,Unknown
2025-06-06 00:00:00,Buy,GRPOF,,Grupo Traxion SAB de CV Ordinary Shares - Class A,Stock,600.0,0.93,-558.0,1.0,EUR,Unknown
2025-06-09 00:00:00,Sell,VTTGF,,VAT,Stock,0.058105,346.27,20.12,1.0,EUR,Unknown
2025-06-09 00:00:00,Sell,ALFVF,,Alfa Laval,Stock,13.0,37.76,490.88,1.0,EUR,Unknown
2025-06-09 00:00:00,Sell,ALFVF,,Alfa Laval,Stock,0.755158,37.75,28.51,0.0,EUR,Unknown
2025-06-09 00:00:00,Sell,ABLZF,,ABB,Stock,0.615337,50.66,31.17,0.0,EUR,Unknown
2025-06-09 00:00:00,Sell,NSRGF,,Nestlé,Stock,1.0,92.12,92.12,1.0,EUR,Unknown
2025-06-09 00:00:00,Sell,ABLZF,,ABB,Stock,1.0,50.66,50.66,1.0,EUR,Unknown
2025-06-09 00:00:00,Sell,NSRGF,,Nestlé,Stock,0.071237,92.09,6.56,0.0,EUR,Unknown
2025-06-09 00:00:00,Sell,CCJ,,Cameco,Stock,1.0,53.36,53.36,1.0,EUR,Unknown
2025-06-09 00:00:00,Sell,CCJ,,Cameco,Stock,0.45631,53.36,24.35,0.0,EUR,Unknown
2025-06-09 00:00:00,Sell,GRPOF,,Grupo Traxion SAB de CV Ordinary Shares - Class A,Stock,600.0,0.9,540.0,1.0,EUR,Unknown
2025-06-09 00:00:00,Buy,LVMHF,,LVMH - Louis Vuitton Moët Hennessy,Stock,0.527646,474.75,-250.5,0.0,EUR,Unknown
2025-06-09 00:00:00,Buy,LVMHF,,LVMH - Louis Vuitton Moët Hennessy,Stock,2.0,474.75,-949.5,1.0,EUR,Unknown
2025-06-09 00:00:00,Sell,MRK,,"Merck & Co., Inc.",Stock,0.590841,69.1,40.83,1.0,EUR,Unknown
2025-06-09 00:00:00,Cost,,,,Unknown,0.0,1.0,0.0,0.0,EUR,Unknown
2025-06-10 00:00:00,TransferOut,,,,Unknown,3.87,1.0,3.87,0.0,EUR,Unknown
2025-06-11 00:00:00,Dividend,SPGI,,S&P Global,Stock,0.01066,0.82,0.00875,0.0,EUR,Unknown
2025-06-11 00:00:00,TransferOut,,,,Unknown,60.0,1.0,60.0,0.0,EUR,Unknown
2025-06-12 00:00:00,Dividend,MSFT,,Microsoft,Stock,6.0,0.72,4.32,0.0,EUR,Unknown
2025-06-12 00:00:00,Dividend,KNSL,,Kinsale Capital,Stock,0.08941,0.2,0.0175,0.0,EUR,Unknown
2025-06-13 00:00:00,Dividend,IBKR,,Interactive Brokers Group A,Stock,24.0,0.0675,1.65,0.0,EUR,Unknown
2025-06-13 00:00:00,Sell,NOVO-B.CO,,Novo Nordisk 'B',Stock,6.0,69.32,415.92,0.99,EUR,Unknown
2025-06-13 00:00:00,Sell,LNTH,,Lantheus Hldg.,Stock,10.0,68.4,684.0,0.99,EUR,Unknown
2025-06-16 00:00:00,Dividend,GOOGL,,Alphabet 'A',Stock,17.0,0.18,3.1,0.0,EUR,Unknown
2025-06-16 00:00:00,Buy,NOVO-B.CO,,Novo Nordisk 'B',Stock,0.7326,68.25,-50.0,0.0,EUR,Unknown
2025-06-16 00:00:00,Buy,GRAB,,Grab Holdings Limited,Stock,4.954173,4.04,-20.0,0.0,EUR,Unknown
2025-06-16 00:00:00,Buy,ISRG,,Intuitive Surgical,Stock,0.077674,450.6,-35.0,0.0,EUR,Unknown
2025-06-16 00:00:00,Buy,SBGSF,,Schneider Electric SE,Stock,0.112917,221.4,-25.0,0.0,EUR,Unknown
2025-06-16 00:00:00,Buy,SE,,Sea (ADR),Stock,0.145985,137.0,-20.0,0.0,EUR,Unknown
2025-06-16 00:00:00,Buy,MELI,,Mercado Libre,Stock,0.023815,2099.52,-50.0,0.0,EUR,Unknown
2025-06-16 00:00:00,Dividend,GOOGL,,Alphabet 'A',Stock,4.332111,0.18,0.79,0.0,EUR,Unknown
2025-06-16 00:00:00,Buy,KYCCF,,Keyence,Stock,0.071633,349.0,-25.0,0.0,EUR,Unknown
2025-06-16 00:00:00,Buy,INPOF,,InPost,Stock,35.0,14.04,-491.4,0.99,EUR,Unknown
2025-06-16 00:00:00,TransferOut,,,,Unknown,10.85,1.0,10.85,0.0,EUR,Unknown
2025-06-18 00:00:00,TransferOut,,,,Unknown,610.62,1.0,610.62,0.0,EUR,Unknown
2025-06-18 00:00:00,Dividend,POWL,,POWELL INDUSTRIES,Stock,6.0,0.23,1.4,0.0,EUR,Unknown
2025-06-18 00:00:00,TransferIn,,,,Unknown,610.62,1.0,610.62,0.0,EUR,Unknown
2025-06-18 00:00:00,TransferOut,,,,Unknown,96.0,1.0,96.0,0.0,EUR,Unknown
2025-06-19 00:00:00,Sell,JUMSF,,Jumbo,Stock,20.0,27.58,551.6,0.99,EUR,Unknown
2025-06-19 00:00:00,Sell,JUMSF,,Jumbo,Stock,10.0,27.6,276.0,0.99,EUR,Unknown
2025-06-20 00:00:00,TransferIn,,,,Unknown,349.0,1.0,349.0,0.0,EUR,Unknown
2025-06-20 00:00:00,Dividend,SPIW.DE,,Kontron,Stock,27.0,0.6,16.2,0.0,EUR,Unknown
2025-06-20 00:00:00,Buy,NU,,Nubank,Stock,52.0,10.64,-553.18,0.99,EUR,Unknown
2025-06-20 00:00:00,Buy,INPOF,,InPost,Stock,20.0,13.65,-273.0,0.99,EUR,Unknown
2025-06-20 00:00:00,Buy,CRM,,Salesforce,Stock,3.0,227.15,-681.45,1.0,EUR,Unknown
2025-06-20 00:00:00,Buy,CRM,,Salesforce,Stock,0.301782,227.15,-68.55,0.0,EUR,Unknown
2025-06-21 00:00:00,TransferOut,,,,Unknown,17.4,1.0,17.4,0.0,EUR,Unknown
2025-06-22 00:00:00,TransferOut,,,,Unknown,10.0,1.0,10.0,0.0,EUR,Unknown
2025-06-23 00:00:00,Dividend,BLK,,BlackRock,Stock,0.005652,4.61,0.0261,0.0,EUR,Unknown
2025-06-23 00:00:00,TransferOut,,,,Unknown,4.57,1.0,4.57,0.0,EUR,Unknown
2025-06-23 00:00:00,TransferOut,,,,Unknown,14.02,1.0,14.02,0.0,EUR,Unknown
2025-06-24 00:00:00,TransferOut,,,,Unknown,30.0,1.0,30.0,0.0,EUR,Unknown
2025-06-26 00:00:00,Dividend,META,,Meta Platforms,Stock,1.0,0.45,0.45,0.0,EUR,Unknown
2025-06-26 00:00:00,Dividend,META,,Meta Platforms,Stock,0.017516,0.49,0.00862,0.0,EUR,Unknown
2025-06-26 00:00:00,TransferOut,,,,Unknown,3.87,1.0,3.87,0.0,EUR,Unknown
2025-06-27 00:00:00,TransferIn,,,,Unknown,3076.23,1.0,3076.23,0.0,EUR,Unknown
2025-06-28 00:00:00,TransferOut,,,,Unknown,3.0,1.0,3.0,0.0,EUR,Unknown
2025-06-29 00:00:00,TransferIn,,,,Unknown,150.0,1.0,150.0,0.0,EUR,Unknown
2025-06-30 00:00:00,Interest,,,,Unknown,0.04,1.0,0.04,0.0,EUR,Unknown
2025-06-30 00:00:00,Dividend,BN,,Brookfield Corporation,Stock,18.6996255,0.0512,0.96,0.0,EUR,Unknown
2025-06-30 00:00:00,Buy,BN,,Brookfield Corporation,Stock,0.0278745,34.44,-0.96,0.0,EUR,Unknown
2025-06-30 00:00:00,TransferOut,,,,Unknown,6.86,1.0,6.86,0.0,EUR,Unknown
2025-06-30 00:00:00,TransferOut,,,,Unknown,3.0,1.0,3.0,0.0,EUR,Unknown
2025-06-30 00:00:00,TransferOut,,,,Unknown,450.0,1.0,450.0,0.0,EUR,Unknown
2025-06-30 00:00:00,TransferOut,,,,Unknown,7.21,1.0,7.21,0.0,EUR,Unknown
2025-07-01 00:00:00,Interest,,,,Unknown,0.03,1.0,0.03,0.0,EUR,Unknown
2025-07-01 00:00:00,TransferOut,,,,Unknown,38.24,1.0,38.24,0.0,EUR,Unknown
2025-07-01 00:00:00,Interest,,,,Unknown,1.3,1.0,1.3,0.0,EUR,Unknown
2025-07-01 00:00:00,TransferOut,,,,Unknown,1.64,1.0,1.64,0.0,EUR,Unknown
2025-07-01 00:00:00,TransferOut,,,,Unknown,3.0,1.0,3.0,0.0,EUR,Unknown
2025-07-01 00:00:00,TransferOut,,,,Unknown,13.8,1.0,13.8,0.0,EUR,Unknown
2025-07-02 00:00:00,TransferIn,,,,Unknown,2.97,1.0,2.97,0.0,EUR,Unknown
2025-07-02 00:00:00,Buy,TMO,,Thermo Fisher Scientific Inc.,Stock,0.277816,359.95,-100.0,0.0,EUR,Unknown
2025-07-02 00:00:00,Buy,META,,Meta Platforms,Stock,0.040903,611.2,-25.0,0.0,EUR,Unknown
2025-07-02 00:00:00,Buy,ZTS,,Zoetis,Stock,0.368785,135.58,-50.0,0.0,EUR,Unknown
2025-07-02 00:00:00,Buy,CRWD,,Crowdstrike A,Stock,0.118722,421.15,-50.0,0.0,EUR,Unknown
2025-07-02 00:00:00,Buy,BN,,Brookfield Corporation,Stock,1.425855,35.06666666666667,-50.0,0.0,EUR,Unknown
2025-07-02 00:00:00,Buy,RKLB,,Rocket Lab 'A',Stock,0.83752,29.85,-25.0,0.0,EUR,Unknown
2025-07-02 00:00:00,Buy,NOVO-B.CO,,Novo Nordisk 'B',Stock,0.41862,59.72,-25.0,0.0,EUR,Unknown
2025-07-02 00:00:00,Buy,DKILF,,Daikin Industries,Stock,0.968054,103.3,-100.0,0.0,EUR,Unknown
2025-07-02 00:00:00,Buy,IE0003XJA0J9,,Amundi Prime All Country World UCITS ETF - USD ACC,Stock,97.626914,9.99,-975.0,0.0,EUR,Unknown
2025-07-02 00:00:00,Buy,ISRG,,Intuitive Surgical,Stock,0.107307,465.95,-50.0,0.0,EUR,Unknown
2025-07-02 00:00:00,Buy,STMZF,,Scottish Mort Inv Tst,Stock,8.223684,12.16,-100.0,0.0,EUR,Unknown
